Date,pos_NVDA,pos_MSFT,pos_AAPL,pos_AMZN,pos_META,pos_AVGO,pos_GOOGL,pos_TSLA,pos_GOOG,pos_BRK-B,ret_NVDA,ret_MSFT,ret_AAPL,ret_AMZN,ret_META,ret_AVGO,ret_GOOGL,ret_TSLA,ret_GOOG,ret_BRK-B
2016-04-18,1,0,0,1,0,0,1,0,0,0,-0.004308886780649335,0.0,-0.0,0.015114463162838598,0.0,0.0,0.009845880081590819,-0.0,0.0,0.0
2016-04-19,1,0,0,1,0,0,1,0,0,0,-0.017852492055772773,-0.0,-0.0,-0.011725803630660003,0.0,-0.0,-0.01451086539911317,-0.0,-0.0,0.0
2016-04-20,1,0,0,1,0,0,1,0,0,0,0.0038557895679056653,-0.0,0.0,0.008106368266093344,0.0,0.0,-0.0017133492400124295,0.0,-0.0,0.0
2016-04-21,1,0,0,1,0,0,1,0,0,0,-0.001097250981534681,0.0,-0.0,-0.003143830280532889,0.0,-0.0,0.006555666110893865,-0.0,0.0,-0.0
2016-04-22,0,0,0,1,0,0,0,0,0,0,-0.003845131842166283,-0.0,-0.0,-0.016640241877203477,-0.0,-0.0,-0.054141260620507836,0.0,-0.0,0.0
2016-04-25,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.0,0.00918613540423352,-0.0,-0.0,0.0,-0.0,0.0,0.0
2016-04-26,0,0,0,1,0,0,0,0,0,0,0.0,-0.0,-0.0,-0.014883411409137182,-0.0,0.0,-0.0,0.0,-0.0,0.0
2016-04-27,0,0,0,1,0,0,0,0,0,0,0.0,-0.0,-0.0,-0.016713108458223047,0.0,0.0,-0.0,-0.0,-0.0,0.0
2016-04-28,0,0,0,1,0,0,0,0,0,0,-0.0,-0.0,-0.0,-0.00753417942126311,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-29,0,0,0,1,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.09566443185819673,0.0,-0.0,0.0,-0.0,0.0,-0.0
2016-05-02,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.0,0.03678046234647003,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-03,0,0,0,1,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0183227069227061,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-04,0,0,0,1,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.000625743965934844,0.0,-0.0,0.0,-0.0,0.0,-0.0
2016-05-05,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.0,-0.01760321687769084,-0.0,0.0,0.0,-0.0,0.0,-0.0
2016-05-06,0,1,-1,1,1,0,0,0,1,1,0.0,0.0,-0.0,0.022546240090086433,0.0,-0.0,0.0,0.0,0.0,0.0
2016-05-09,0,1,-1,1,1,0,0,0,1,1,-0.0,-0.006350349309482195,-0.0007548336793326005,0.008606007269745364,-0.0020922105485777776,0.0,0.0,-0.0,0.002503175823985959,-0.011824032034384313
2016-05-10,0,1,-1,1,1,0,0,0,1,1,0.0,0.01897326846742886,-0.006789729615549467,0.03430674196057093,0.010567062973105612,0.0,0.0,-0.0,0.014420060399027435,0.013085123989002412
2016-05-11,0,1,-1,1,1,0,0,0,1,1,0.0,0.0005884698995615167,0.009740740005405257,0.014450891828668544,-0.008132871881324055,-0.0,-0.0,0.0,-0.010910261258237353,-0.01319245529916735
2016-05-12,0,1,-1,1,1,0,0,0,1,1,-0.0,0.009010033033545861,0.02345720009714003,0.006589756930776014,0.006358743773660525,-0.0,-0.0,-0.0,-0.0027680152959826954,0.003079740018506527
2016-05-13,0,1,0,1,1,1,0,-1,1,0,0.0,-0.008347291865874684,-0.001992519520356284,-0.011157111565377131,-0.003907460111996164,-0.0,-0.0,0.0,-0.0034766498337112095,-0.013327776810047376
2016-05-16,0,1,0,1,1,1,0,-1,1,0,0.0,0.014682712889236393,0.0,0.0010424432376223702,-0.00951515618655907,0.018564881426726965,0.0,-0.003275341382076302,0.007962356976969343,0.0
2016-05-17,0,1,0,1,1,1,0,-1,1,0,0.0,-0.018651529705159597,-0.0,-0.021655945513589514,-0.011123155145803976,-0.010374991724279137,-0.0,0.01742759842604591,-0.014319718745349652,-0.0
2016-05-18,0,1,0,1,1,1,0,-1,1,0,0.0,0.005939328532468036,0.0,0.003135505889745094,0.002556410454331859,0.019196829034922702,0.0,-0.03180885470243422,0.0005663609854615892,0.0
2016-05-19,0,1,0,1,0,1,0,-1,1,0,0.0,-0.009643682858226144,-0.0,0.0015340830839882802,-0.007139827771376228,-0.007923609445917523,-0.0,-0.01913147353519906,-0.008929784682883635,-0.0
2016-05-20,1,1,0,1,0,1,1,0,0,0,0.0,0.005961584045912183,0.0,0.006127260778355126,0.0,0.02795304388031794,0.0,-0.023558406194412074,0.01345103487006738,0.0
2016-05-23,1,1,0,1,0,1,1,0,0,0,0.0015789155733247906,-0.011655582043910595,0.0,-0.008608362806592496,-0.0,0.009336877205669447,-0.0061796958082871445,-0.0,-0.0,-0.0
2016-05-24,1,1,0,1,0,1,1,0,0,0,0.024274665591955014,0.031181518977687173,0.0,0.010692430348859583,0.0,0.022417511807191426,0.022000929232059763,0.0,0.0,0.0
2016-05-25,1,1,0,1,0,1,1,0,0,0,-0.004188722600740324,0.01027318337126193,0.0,0.005893225309828942,0.0,0.014198838321569873,0.006916359285147111,0.0,0.0,0.0
2016-05-26,1,1,0,1,0,1,1,0,0,0,0.010626542045785392,-0.004412855522415882,0.0,0.0092609336974534,0.0,-0.0035813508570651242,-0.0015851116488949657,0.0,-0.0,-0.0
2016-05-27,1,1,0,1,0,1,1,0,0,0,0.005476184422359198,0.008286692748542768,-0.0,-0.003734712076280511,-0.0,0.0018295930986247377,0.014479002548336117,-0.0,0.0,0.0
2016-05-31,1,1,0,1,0,1,1,0,0,0,0.017865010282218208,0.012997105289639821,-0.0,0.014812427266666317,-0.0,0.0069147257226258585,0.0016719376905989236,0.0,0.0,-0.0
2016-06-01,1,1,0,1,0,1,1,0,0,0,0.0019271079399778568,-0.002829822891965539,-0.0,-0.004634805235053108,-0.0,0.0026560459133506686,-0.0005208198157321542,-0.0,-0.0,0.0
2016-06-02,1,1,0,1,0,1,1,0,0,0,0.007049220772942011,-0.007001461071490245,-0.0,0.012231697576333245,0.0,0.000904653440433334,-0.0055980612163625265,-0.0,-0.0,0.0
2016-06-03,1,0,0,1,0,1,0,0,0,0,-0.014001196505593727,-0.013147753488363723,0.0,-0.003707522964191301,-0.0,0.0493833055234123,-0.011299715517634645,0.0,-0.0,-0.0
2016-06-06,1,0,0,1,0,1,0,0,0,0,-0.0051628434507630105,0.0,0.0,0.0016400979284734163,0.0,0.0017226800427765365,-0.0,0.0,-0.0,0.0
2016-06-07,1,0,0,1,0,1,0,0,0,0,0.0019463763444484972,-0.0,0.0,-0.004114265077721169,-0.0,0.012281823938574465,0.0,0.0,0.0,-0.0
2016-06-08,1,0,0,1,0,1,0,0,0,0,-0.0032380082842277114,-0.0,-0.0,0.004006976446323973,0.0,-0.006915869345330061,0.0,0.0,0.0,0.0
2016-06-09,1,0,0,1,0,1,0,0,0,0,0.025984851074122517,-0.0,0.0,0.0013899306777587217,0.0,0.0026878160149226282,-0.0,-0.0,0.0,-0.0
2016-06-10,0,0,1,0,1,0,0,0,0,1,-0.024904845862751546,-0.0,-0.0,-0.013385542934204464,-0.0,-0.020226387407494384,-0.0,-0.0,-0.0,-0.0
2016-06-13,0,0,1,0,0,0,0,0,0,1,0.0,-0.0,-0.015076515374001453,-0.0,-0.02289499896129299,-0.0,-0.0,-0.0,-0.0,-0.005784368631519321
2016-06-14,0,0,1,0,0,0,0,0,0,1,0.0,-0.0,0.0012325350809010427,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0025542827026785453
2016-06-15,0,0,0,0,0,0,0,0,0,1,0.0,-0.0,-0.0032829427566432035,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.006015612775353341
2016-06-16,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.010964817218824141
2016-06-17,0,0,0,0,0,0,0,0,1,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008873932790189665
2016-06-20,0,0,0,0,0,0,0,0,1,1,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0028772151302713933,0.006679474667405927
2016-06-21,0,0,0,0,0,0,0,0,1,1,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.003214555703112465,0.013129107322592537
2016-06-22,0,0,0,0,0,0,0,0,1,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.002184037289012286,0.0028565712087813555
2016-06-23,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.006322845883095951,0.014172525021063809
2016-06-24,0,0,0,0,0,0,0,-1,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03796991645966086,-0.042951015188234076
2016-06-27,0,0,0,0,0,0,0,-1,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.027957518513328727,-0.0,-0.0
2016-06-28,0,0,0,0,0,0,0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016318349791359932,0.0,0.0
2016-06-29,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041627392999816326,0.0,0.0
2016-06-30,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,0,1,0,0,0,0,1,0,0,0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
2016-07-05,0,1,0,0,0,0,1,0,0,0,0.0,0.00019560198900570036,-0.0,0.0,0.0,-0.0,-0.007546708603641483,-0.0,-0.0,-0.0
2016-07-06,0,1,0,0,0,0,1,0,0,0,0.0,0.004103989634284044,0.0,0.0,0.0,-0.0,0.005788458088769044,0.0,0.0,0.0
2016-07-07,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0024120811012291465,0.0,-0.0,-0.0
2016-07-08,1,1,1,1,1,1,1,0,0,0,0.0,0.01790589356816774,0.0,0.0,0.0,0.0,0.014874060724696214,0.0,0.0,0.0
2016-07-11,1,1,1,1,1,1,1,0,0,0,0.0230092613329822,0.0055447949371907335,0.0031033238948594555,0.010686328376066534,0.005373564868465852,0.01430983646755557,0.013123900321502013,0.0,0.0,0.0
2016-07-12,1,1,1,1,1,1,1,0,0,0,0.014993872907121286,0.011789327897351987,0.0045367311017852074,-0.0073894136050352,0.0005090916858692118,0.007816333229164751,0.007302140812664781,-0.0,0.0,0.0
2016-07-13,1,1,1,1,1,1,1,0,0,0,-0.0003787694829897603,0.005638034343574905,-0.005645538498903702,-0.007457781419643927,-0.009751529931590452,-0.007440559654399603,-0.004136590547066277,-0.0,-0.0,0.0
2016-07-14,1,1,1,1,1,1,1,0,0,0,0.010231203182206716,0.004298304667552655,0.019820727517262604,-0.0019255583636400564,0.004367175917447508,0.021472647944032586,0.008663803339214793,-0.0,0.0,-0.0
2016-07-15,1,1,1,0,1,1,1,0,0,0,-0.01162807007700617,-0.0007443665691809764,-0.00010157014247136331,-0.007771235927900411,-0.0036660193178418288,0.002300987402582555,-0.00023104511320271026,-0.0,-0.0,0.0
2016-07-18,1,1,1,0,1,1,1,0,0,0,0.005123459930169716,0.004841747388405038,0.010629409784541188,0.0,0.021478557538614274,0.0072598811616086945,0.023884182158255385,0.0,0.0,0.0
2016-07-19,1,1,1,0,1,1,1,0,0,0,0.0103834647177381,-0.016123210126861465,0.00040079294905703833,0.0,0.010387967950512778,-0.011088511237541399,0.0002789473394340103,-0.0,0.0,0.0
2016-07-20,1,1,1,0,1,1,1,0,0,0,0.013079128655774097,0.05311744980291211,0.0009014019372570736,0.0,0.010861370706497953,0.013330599056982972,0.0048711933669221,0.0,0.0,-0.0
2016-07-21,1,1,1,0,1,1,1,0,0,0,-0.01844346542352948,-0.0019676739822105382,-0.0053022401417139875,-0.0,-0.010744668874730912,-0.0138929312360061,-0.003526757932617919,-0.0,-0.0,-0.0
2016-07-22,1,1,0,0,1,1,1,1,1,1,0.027245531358172093,0.013799490434251105,-0.007744010787720246,0.0,0.003233442616815685,-0.004613262785382877,0.006455393682787136,0.0,0.0,0.0
2016-07-25,1,1,0,0,1,1,1,1,1,1,0.01847438177250238,0.002828438482770368,-0.0,-0.0,0.005206584725558239,0.0006891879390329425,-0.0023181215040877223,0.03482249963460071,-0.003998728730251644,-0.0031812357845814043
2016-07-26,1,1,0,0,1,1,1,1,1,1,0.0170615617697929,0.0005285105080479191,-0.0,-0.0,-0.0033708626069598457,0.02290654969819328,0.00017178866991862662,-0.002173785411705653,-0.0018246369390957362,0.0013875187254688282
2016-07-27,1,1,0,0,1,1,1,1,1,1,-0.010065363243762282,-0.010042060599230185,0.0,0.0,0.01748885565940883,0.013582604988662705,0.005701816155439854,-0.0044442402825445315,0.004536746019931481,-0.0010391707100591008
2016-07-28,1,1,0,0,1,1,1,1,1,1,0.002140806543147633,0.0003558027514396489,0.0,0.0,0.013458830751942097,-0.008632049203778247,0.005078999830827602,0.0092782587991731,0.0055811412229425095,0.0015950878954491543
2016-07-29,1,1,0,0,1,0,1,1,1,1,0.01637608839884086,0.008361708737727902,-0.0,0.0,-0.008479995568552168,-0.013700246100026403,0.033296754222479796,0.0181258915884297,0.030673893875210467,-0.0010385950587599169
2016-08-01,1,1,0,0,1,0,1,1,1,1,-0.0064797987048907935,-0.0017642391604208996,0.0,0.0,0.002985222165488244,0.0,0.012131203304002192,-0.02035866545145193,0.005319939777358451,-0.0023567726250118826
2016-08-02,1,1,0,0,1,0,1,1,1,0,-0.012162710278789679,0.0,-0.0,-0.0,-0.009814168817190327,-0.0,-0.001023769994158874,-0.012216845667703868,-0.002341911529752383,-0.004307615846157353
2016-08-03,1,1,0,0,1,0,1,1,1,0,0.0026762682549452688,0.006892867372811251,0.0,-0.0,-0.004711876080540356,0.0,-0.00149978455178712,-0.006205976906180188,0.0027366347223256593,0.0
2016-08-04,1,1,0,0,1,0,1,1,1,0,0.018508508667698598,0.007372040282665582,0.0,0.0,0.015100711512221698,0.0,-0.0020903135854998256,0.02134724289646428,-0.0020306306410132757,-0.0
2016-08-05,1,1,0,0,1,0,1,1,1,0,0.016949517868330544,0.009932196567349338,0.0,0.0,0.0063525586404749035,0.0,0.012141775748554462,-0.00251507260151429,0.013750351297428631,0.0
2016-08-08,1,1,0,0,1,0,1,1,1,0,0.009278480930269728,0.0017254254477507835,0.0,0.0,0.0008789095265413494,-0.0,-0.0021066921677109773,-0.01682385523320451,-0.0005879390688113828,-0.0
2016-08-09,1,1,0,0,1,0,1,1,1,0,0.002553252917138149,0.002411287184133748,0.0,0.0,-0.0015967533233979259,0.0,0.0027941189939033606,0.012911226187923619,0.003197982596316651,0.0
2016-08-10,1,1,0,0,1,0,1,1,1,0,-0.0064526418803960706,-0.0030929582582133186,-0.0,0.0,-0.0014392228650754735,0.0,0.0012507487177613186,-0.014972973712197857,0.0005353791490292359,-0.0
2016-08-11,1,1,0,0,1,0,1,1,1,0,0.020338076773544378,0.004825826139609468,-0.0,0.0,0.00016019194511129875,0.0,-0.00035859352663625277,-0.003279367580152681,0.00021673896356677602,0.0
2016-08-12,1,1,0,1,1,0,1,0,1,0,0.05594653791947746,-0.00617471936252767,0.0,0.0,-0.00016016628776216457,0.0,-0.0014228171818220225,0.003112321193226242,-0.0020769742045499973,-0.0
2016-08-15,1,1,0,1,1,0,1,0,1,0,-0.0009516534178863889,0.0031064677057226486,0.0,-0.005268169437032899,-0.007847499727071328,0.0,-0.001350789494625193,-0.0,-0.0009955820128705328,0.0
2016-08-16,1,1,0,1,1,0,1,0,1,0,-0.0060335992322149146,-0.005539948778821913,-0.0,-0.005790572427475604,-0.004842592659712319,-0.0,-0.005918209921406015,-0.0,-0.006773877013261931,-0.0
2016-08-17,1,1,0,1,1,0,1,0,1,0,-0.023163052072743717,0.0020892209506935266,-0.0,0.0007721861215197467,0.008677911314542985,0.0,0.005279485179721322,-0.0,0.0035642351602471756,0.0
2016-08-18,1,1,0,1,1,0,1,0,1,0,0.0155357662060851,0.0006943628617432918,-0.0,-0.0002223074112381873,-0.0036985976523474795,0.0,-0.003314992587143961,0.0,-0.003090134538158096,-0.0
2016-08-19,1,1,1,0,0,0,0,0,0,0,0.0025762073929065377,0.0003475323244637174,0.0,-0.009352959551613638,-0.0028245610741869376,0.0,-0.0038618215280544765,0.0,-0.002675075892286438,-0.0
2016-08-22,1,1,1,0,0,0,0,0,0,0,0.004176301385121706,0.000867789481001191,-0.007772341597327204,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2016-08-23,1,1,1,0,0,0,0,0,0,0,0.008092362789408503,0.0038148153621089254,0.0031333815333123294,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2016-08-24,1,1,1,0,0,0,0,0,0,0,-0.015419097090826672,0.0010367112824218871,-0.007533621044577887,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-08-25,1,1,0,0,0,0,0,0,0,0,-0.006619255978973726,0.0037960144605453383,-0.004257661151678471,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
2016-08-26,1,1,0,0,0,1,0,0,0,1,0.008126217059478025,-0.0024063972134664713,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
2016-08-29,1,1,0,0,0,1,0,0,0,1,-0.0006449602719945657,0.0012060275383998231,-0.0,0.0,0.0,0.0013549344459768964,0.0,-0.0,0.0,0.009397602293512275
2016-08-30,1,1,0,0,0,1,0,0,0,1,-0.0058071374435364476,-0.003614457742966426,-0.0,-0.0,-0.0,-0.002254447858675568,-0.0,-0.0,-0.0,0.006229019804231628
2016-08-31,1,1,0,0,0,1,0,0,0,1,-0.0047057396620932,-0.0074281081023789275,0.0,0.0,0.0,-0.003277481989120923,-0.0,0.0,-0.0,0.0017307446782901525
2016-09-01,1,1,0,0,0,1,0,0,0,1,0.02950782516171424,0.002262684022438677,0.0,0.0,0.0,0.00379820163945932,0.0,-0.0,0.0,-0.0009302902820000902
2016-09-02,1,0,0,0,0,0,0,0,0,1,-0.009818086520937519,0.001389112392325309,0.0,0.0,0.0,-0.02247489049115392,0.0,-0.0,0.0,0.0024608919332718138
2016-09-06,1,0,0,0,0,0,0,0,0,1,0.009435255301071033,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0019241543429741048
2016-09-07,1,0,0,0,0,0,0,0,0,1,-0.01473367458751973,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.005650408070939195
2016-09-08,1,0,0,0,0,0,0,0,0,1,0.007236026168860432,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0013370567308059744
2016-09-09,0,0,0,0,0,0,0,-1,0,0,-0.04980841547958659,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.021097634449614877
2016-09-12,0,0,0,0,0,0,0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019694523621018867,0.0,0.0
2016-09-13,0,0,0,0,0,0,0,-1,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.011346487834701269,-0.0,-0.0
2016-09-14,0,0,0,0,0,0,0,-1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0018362791436163928,0.0,-0.0
2016-09-15,0,0,0,0,0,0,0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020416452841336197,0.0,0.0
2016-09-16,0,0,1,1,1,0,1,0,1,0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.02484780383791363,-0.0,-0.0
2016-09-19,0,0,1,1,1,0,1,0,1,0,0.0,-0.0,-0.011660024090576426,-0.004392889723924931,-0.003254169845600785,-0.0,-0.003233210195052516,0.0,-0.004136025784647557,0.0
2016-09-20,0,0,1,1,1,0,1,0,1,0,-0.0,-0.0,-8.823386099521269e-05,0.006605612482086798,-7.756981178641542e-05,-0.0,0.005519163555768758,-0.0,0.007457387503651658,-0.0
2016-09-21,0,0,1,1,1,0,1,0,1,0,0.0,0.0,-0.00017604428062423239,0.012201633012272062,0.010105564591813554,0.0,0.0065643595292663726,0.0,0.0062353227143217005,0.0
2016-09-22,0,0,1,1,1,0,1,0,1,0,0.0,0.0,0.009423320533846091,0.018942971304031886,0.001077559214950785,-0.0,0.013564693664558147,0.0,0.014158449547349239,0.0
2016-09-23,0,0,1,1,1,0,1,0,1,0,-0.0,-0.0,-0.01666379572339649,0.001304780986036036,-0.016297771711753506,-0.0,-0.0012130985266666228,0.0,-0.0003938333273159067,-0.0
2016-09-26,0,0,1,1,1,0,1,0,1,0,-0.0,-0.0,0.0015083835869817985,-0.00817867337251732,-0.005079664233678227,0.0,-0.015105183719438697,0.0,-0.016126683114742635,-0.0
2016-09-27,0,0,1,1,1,0,1,0,1,0,0.0,0.0,0.0018603524665259386,0.021209766342872083,0.010839735179840382,0.0,0.010066679874392692,-0.0,0.011366485516611124,0.0
2016-09-28,0,0,1,1,1,0,1,0,1,0,0.0,0.0,0.007604383369671286,0.015451367903480895,0.004195937679510875,-0.0,-0.0008263522314779781,0.0,-0.001851802255066648,-0.0
2016-09-29,0,0,1,1,1,0,1,0,1,0,0.0,-0.0,-0.015533212676731578,0.00039816983651275173,-0.008821328768780057,0.0,-0.009159792088869634,-0.0,-0.008380709419105958,-0.0
2016-09-30,0,1,1,1,0,1,0,0,1,0,0.0,0.0,0.007755629125680397,0.009963259640341393,0.001405297376003034,0.0,0.001769091453242,0.0,0.0029418679518469215,0.0
2016-10-03,0,1,1,1,0,1,0,0,1,0,-0.0,-0.003124683990070598,-0.004688174641782394,-0.0006807419549713645,0.0,-0.014201432433006311,-0.0,0.0,-0.00608517826484023,-0.0
2016-10-04,0,1,1,1,0,1,0,0,1,0,-0.0,-0.003134700863250406,0.004265818022782142,-0.003238804305774279,-0.0,-0.005997485461190721,0.0,-0.0,0.005009309679740337,-0.0
